0.019799132458566668, 2.1145897481846735e-10
0.02064677138131896, 2.084327731586968e-10
0.021530785493473637, 2.0457637664495105e-10
0.02245270096641057, 2.0030305880520017e-10
0.023414024548408706, 1.967167773457466e-10
0.024416535588018314, 1.9295966324555212e-10
0.025461927175940063, 1.8962024192548458e-10
0.0265520771026588, 1.863386136931806e-10
0.027688996641752037, 1.824462575219131e-10
0.02887454783786011, 1.7896169755752065e-10
0.030110843203335444, 1.7565057111566677e-10
0.031400053961921644, 1.7250567462585744e-10
0.03274442549308124, 1.696234506507061e-10
0.03414645293661715, 1.6628255198885446e-10
0.035608572444296084, 1.62710071561792e-10
0.03713325611066634, 1.5940828127352203e-10
0.03872315710902696, 1.5645892963918303e-10
0.04038113145859211, 1.5356414653160805e-10
0.04211016599545198, 1.5044794971122882e-10
0.04391318393467691, 1.4757452874107979e-10
0.04579353199546038, 1.4431611059633298e-10
0.04775412301252946, 1.419912779404139e-10
0.04979913804852097, 1.3826576787447867e-10
0.051931609764913164, 1.3496620868359466e-10
0.054154994666019224, 1.3279199647612475e-10
0.056473990515187034, 1.2962306276835115e-10
0.05889259207542309, 1.258385079369974e-10
0.06141410775640054, 1.2358546042693092e-10
0.06404416903145249, 1.2019646457671605e-10
0.066786786430217, 1.1704279806166173e-10
0.06964649500036713, 1.1459793573115275e-10
0.07262897017749932, 1.1168176156640556e-10
0.07573958247234748, 1.0820127785041188e-10
0.07898281670879811, 1.0568348167011329e-10
0.08236492903209752, 1.0322427350033933e-10
0.08589287266040867, 9.9572062501584e-11
0.08957100751876289, 9.71071851358055e-11
0.09340633379723028, 9.504403332801666e-11
0.09740782161647568, 9.107499898753728e-11
0.10157981420026738, 8.811505758279562e-11
0.10592939203528795, 8.620096876979316e-11
0.11046740025185735, 8.25710595246773e-11
0.11519952674908766, 7.930611622944456e-11
0.12013181070567469, 7.791464716815738e-11
0.12527867920699248, 7.436160489606062e-11
0.13064441494700427, 7.192733524633338e-11
0.136240123015773, 6.948810996810401e-11
0.14207558536034912, 6.709075567658353e-11
0.14816167073984776, 6.446145661064218e-11
0.15450864209277615, 6.185984933710631e-11
0.1611272296689063, 5.947173838964991e-11
0.16803067790332596, 5.669067017032242e-11
0.17522910113893736, 5.430343496055807e-11
0.18273642654651961, 5.18586601387808e-11
0.1905652787420938, 4.95541037765308e-11
0.19872953711725927, 4.735196001060675e-11
0.20724428192174293, 4.508273235028218e-11
0.21612384858480474, 4.2922251913372166e-11
0.22466904193419268, 4.094543693378813e-11
0.235651614037048, 3.664563723929911e-11
0.24513134166077893, 3.393389830295839e-11
0.25563596651692405, 3.207257976938783e-11
0.2665916607359294, 3.020285302293211e-11
0.278017196798531, 2.8407522299262232e-11
0.2899322406676253, 2.6735178460264035e-11
0.30235793018036045, 2.5161285091052318e-11
0.31531633040020535, 2.366563737404079e-11
0.32883254250071653, 2.2083460004873086e-11
0.3429289186155691, 2.055694888367531e-11
0.3576305994132387, 1.9077807938979217e-11
0.3729621285869851, 1.7726662529245257e-11
0.38895113865543773, 1.6461186576387842e-11
0.4056242119347079, 1.5341978244854835e-11
0.4230165992732104, 1.413445441245427e-11
0.44115574731054635, 1.2990305354002766e-11
0.46007244748817744, 1.1946041368833616e-11
0.479800567489203, 1.0979038923211775e-11
0.5003743524519576, 1.0096456518345704e-11
0.5218309350757719, 9.273527102186235e-12
0.5442135082818937, 8.4197340428124e-12
0.5675557990553419, 7.649202275834669e-12
0.5918999590027193, 6.94073126389314e-12
0.6172876069415807, 6.305550402159108e-12
0.6437667520093591, 5.704142477054489e-12
0.6713802106034897, 5.172673951234291e-12
0.7001861126444395, 4.633967266559365e-12
0.7302287809359025, 4.146313452326815e-12
0.7615591749215713, 3.7167584042419695e-12
0.7942374277863324, 3.3155209811044994e-12
0.8283136330635174, 2.9738449806375277e-12
0.8628667667155486, 2.6618955862246827e-12
0.9009328397030663, 2.342067312521488e-12
0.9391971368275769, 2.0816253913900685e-12
0.9790873360769341, 1.8486441541697206e-12
1.0259009663010399, 1.5892194483309859e-12
1.0711713029686651, 1.3818597015004194e-12
1.1154060488319633, 1.2099876944969318e-12
1.1620073150008439, 1.060591824866238e-12
1.2156060826567412, 9.149212010492723e-13
1.2694906647796795, 7.947068554854231e-13
1.320194770589297, 7.042046831854114e-13
1.3768729098053556, 6.142408105453241e-13
1.4348961890338365, 5.335529857292206e-13
1.4957601128017193, 4.583388419523093e-13
1.553055426725291, 4.002996743738424e-13
1.6104944261096388, 3.5065627919407067e-13
1.6893235439356449, 2.941423027832302e-13
1.7585078313525826, 2.547451961988638e-13
1.8305365707316739, 2.1920601676624798e-13
1.9018787219527764, 1.8974540466376028e-13
1.9760075274995046, 1.636952849935525e-13
2.053020460618747, 1.4160030477249768e-13
2.1330483063751737, 1.2167025562850094e-13
2.2119742160680738, 1.0474192757455686e-13
2.293815532809482, 9.037707342994506e-14
2.378675609425734, 7.83078453837553e-14
2.461966711525897, 6.826683709250111e-14
2.553057911841021, 5.889560350021073e-14
2.652580822599244, 5.053840735837309e-14
2.755988518039163, 4.328006370941837e-14
2.8634256388139367, 3.708899023786484e-14
2.9806709187221934, 3.238636232986534e-14
