#Table: J/A+A/425/367/reflex50.dat (http://cdsarc.cds.unistra.fr)
--------------------------------------------------------------------------------------------------------------------------------------------
               |          |n|                    |      |   |       |      |       |     |       |     |   |
               |          |_|                    |      |   |       |      |       |     |       |     |   |
               |          |N|                    |      |   |       |      |       |     |       |     |   |
               |          |a|                    |      |   |       |      |       |     |       |     |   |
               |          |m| R  R        D  D  D|      |  N|       |      |       |     |       |     | No|
   RXC         |Name      |e|Ah Am  RAs  Ed Em Es|     z|gal|   Flux|e_Flux| ObsLum| Aper| LumCor|   NH|tes|r_
---------------|----------|-|--------------------|------|---|-------|------|-------|-----|-------|-----|---|--------------------------------
RXCJ0616.5-3948|S0579     | |06 16 31.4 -39 48 01|0.1520|  7|  5.169|   9.7|  5.123| 11.0|  5.336|  8.2|   |E
RXCJ0616.8-4748|          | |06 16 53.6 -47 48 18|0.1164|  1|  4.813|   9.8|  2.800| 14.0|  2.857|  4.8|   |E
RXCJ0621.7-5242|          | |06 21 43.6 -52 42 11|0.0511|  2|  5.058|   8.8|  0.573| 14.0|  0.603|  5.2|   |70,71
RXCJ0624.6-3720|A3390     | |06 24 36.7 -37 20 09|0.0333| 15|  5.608|  11.3|  0.269| 17.5|  0.280|  7.1|D  |146
RXCJ0626.3-5341|A3391     | |06 26 22.8 -53 41 44|0.0514| 85| 19.475|   3.8|  2.225| 19.0|  2.367|  5.4|   |1
RXCJ0627.1-3529|A3392     | |06 27 08.2 -35 29 20|0.0554|  9|  9.969|   6.3|  1.325|  9.0|  1.559|  7.1|   |146
RXCJ0627.2-5428|A3395     | |06 27 14.4 -54 28 12|0.0506|159| 23.679|   3.2|  2.613| 18.0|  2.810|  8.5|PL |1
RXCJ0628.8-4143|A3396     | |06 28 49.8 -41 43 42|0.1759| 10|  5.736|   9.2|  7.565| 12.0|  7.799|  6.3|   |E
RXCJ0631.3-5610|          | |06 31 20.7 -56 10 20|0.0540|  3|  7.695|   9.0|  0.975| 20.0|  0.995|  7.9|L  |E
RXCJ0637.3-4828|A3399     | |06 37 18.9 -48 28 42|0.2026| 11|  3.400|  10.2|  5.947|  6.5|  6.535|  6.9|   |E
RXCJ0638.7-5358|S0592     | |06 38 46.5 -53 58 18|0.2266| 11|  7.531|   8.1| 16.230|  9.5| 17.266|  6.6|   |E
RXCJ0645.4-5413|A3404     | |06 45 29.3 -54 13 08|0.1644|  2| 10.592|   7.9| 12.049| 13.0| 12.551|  6.6|   |E
RXCJ0658.5-5556|1ES0657   |h|06 58 31.1 -55 56 49|0.2965| 78|  9.079|   7.9| 33.058|  9.0| 35.546|  6.3|   |E,73,79
RXCJ0712.0-6030|AM 0711   |i|07 12 05.4 -60 30 06|0.0322|  2|  3.515|  17.7|  0.158| 15.0|  0.166|  9.7|   |E
RXCJ0738.1-7506|          | |07 38 09.0 -75 06 24|0.1110|  3|  3.083|  15.9|  1.652|  8.5|  1.757| 17.4|   |E
RXCJ0821.8+0112|A0653     | |08 21 51.7 +01 12 42|0.0822|  6|  4.142|  19.2|  1.217| 12.0|  1.268|  4.2|B  |E
RXCJ0909.1-0939|A0754     | |09 09 08.4 -09 39 58|0.0542| 92| 57.001|   3.3|  7.200| 19.0|  8.000|  4.6|   |146
RXCJ0910.6-1034|A0761     | |09 10 36.3 -10 34 52|0.0916|  2|  5.161|  11.5|  1.868|  7.5|  2.123|  4.6|   |53,81
RXCJ0918.1-1205|A0780     | |09 18 06.5 -12 05 36|0.0539|  4| 39.461|   9.1|  4.938| 15.0|  5.611|  4.9|BX |1
RXCJ0937.9-2020|S0617     | |09 37 59.7 -20 20 45|0.0344| 11|  3.592|  11.5|  0.185| 12.0|  0.201|  4.0|   |25
RXCJ0944.1-2116|          | |09 44 10.3 -21 16 40|0.0077|  1|  2.480|  43.5|  0.006| 11.5|  0.007|  4.4|   |E,12,84
RXCJ0944.6-2633|          | |09 44 36.6 -26 33 56|0.1421|  3|  6.018|  10.0|  5.191|  6.0|  6.107|  6.0|   |E
RXCJ0945.4-0839|A0868     | |09 45 24.4 -08 39 15|0.1535|  2|  4.726|  10.8|  4.780|  8.5|  5.140|  4.2|   |1,56
RXCJ0948.6-8327|          | |09 48 39.4 -83 27 56|0.1982|  1|  3.020|  25.9|  5.082|  7.5|  5.406|  9.2|D  |E
RXCJ0953.2-1558|          | |09 53 12.1 -15 58 52|0.0302|  2|  3.675|  13.9|  0.146| 15.0|  0.154|  5.3|   |E
RXCJ0956.4-1004|A0901     | |09 56 26.4 -10 04 12|0.1634|  9|  9.107|   9.6| 10.265| 17.0| 10.369|  5.1|D  |E
RXCJ0958.3-1103|A0907     | |09 58 22.1 -11 03 35|0.1669|  2|  7.826|   8.3|  9.217|  8.5| 10.129|  5.1|   |E
RXCJ1013.5-1350|          | |10 13 36.0 -13 50 33|0.1517|  5|  3.776|  14.6|  3.727|  6.5|  4.141|  7.6|   |H
RXCJ1013.6-0054|A0957     | |10 13 40.3 -00 54 52|0.0445| 48|  9.014|  12.8|  0.772| 16.5|  0.813|  3.8|   |3,41,55,96
RXCJ1013.7-0006|A0954     | |10 13 44.8 -00 06 31|0.0927| 19|  3.393|  14.9|  1.258|  8.0|  1.367|  3.8|   |55,119
RXCJ1017.3-1040|A0970     | |10 17 23.4 -10 40 39|0.0586| 51| 11.231|   8.8|  1.673| 12.5|  1.838|  5.1|   |85
RXCJ1020.4-0631|A0978     | |10 20 28.8 -06 31 11|0.0540| 63|  3.704|  13.2|  0.469| 11.0|  0.504|  4.7|   |2
RXCJ1023.8-2715|A3444     | |10 23 50.8 -27 15 31|0.2542|  7|  7.055|   9.7| 19.040|  6.0| 21.885|  5.6|   |H
RXCJ1027.9-0647|A1023     | |10 27 59.6 -06 47 46|0.1176|  6|  3.146|  15.6|  1.883|  6.0|  2.140|  4.5|X *|H
RXCJ1036.6-2731|A1060     | |10 36 41.8 -27 31 28|0.0126|154| 84.353|   6.5|  0.574| 35.5|  0.645|  4.9|L  |146
RXCJ1038.4-2454|          | |10 38 24.1 -24 54 10|0.1230| 10|  4.134|  13.5|  2.692|  8.5|  2.895|  5.5|   |H
RXCJ1039.7-0841|A1069     | |10 39 44.5 -08 41 01|0.0650| 35|  6.444|  15.2|  1.175| 13.0|  1.237|  3.9|   |2
RXCJ1041.5-1123|          | |10 41 34.2 -11 23 19|0.0839|  7|  3.178|  15.3|  0.982| 10.0|  1.034|  4.1|   |H
RXCJ1044.5-0704|A1084     | |10 44 33.0 -07 04 22|0.1342|  6|  9.433|  12.2|  7.281|  7.0|  8.466|  3.4|   |H
RXCJ1050.4-1250|USGC S152 |j|10 50 25.5 -12 50 47|0.0155|  6| 10.929|   6.8|  0.113| 13.0|  0.140|  5.0|   |E,20,31
RXCJ1050.5-0236|A1111     | |10 50 35.5 -02 36 00|0.1651|  9|  3.636|  15.0|  4.231|  7.0|  4.599|  4.0|BX |H
RXCJ1050.6-2405|          | |10 50 36.3 -24 05 46|0.2037|  1|  3.601|  18.4|  6.371|  8.5|  6.706|  5.9|X *|E
RXCJ1058.1+0135|A1139     | |10 58 10.4 +01 35 11|0.0398| 27|  2.379|  20.0|  0.164| 15.0|  0.169|  4.0|B  |146
RXCJ1101.2-2243|A1146     | |11 01 16.8 -22 43 41|0.1416| 58|  3.464|  15.4|  2.986|  7.0|  3.281|  6.2|   |1,86
RXCJ1107.3-2300|S0651     | |11 07 19.0 -23 00 08|0.0639|  2|  4.570|  16.2|  0.811| 15.0|  0.836|  5.2|   |H
RXCJ1114.1-3811| MS1111.8 |k|11 14 12.0 -38 11 21|0.1306|  9|  6.968|  10.9|  5.107| 12.0|  5.320|  9.9|   |E
RXCJ1115.8+0129|          | |11 15 54.0 +01 29 44|0.3499|  3|  3.848|  22.2| 19.438|  9.0| 20.248|  4.4|B  |E
RXCJ1130.3-1434|A1285     | |11 30 19.5 -14 34 59|0.1068|  8|  9.929|  13.1|  4.869| 14.5|  5.072|  4.1|   |H
RXCJ1131.9-1955|A1300     | |11 31 56.3 -19 55 37|0.3075| 60|  5.117|  14.7| 20.118|  8.5| 21.402|  4.5|   |87,88
RXCJ1135.2-1331|A1317     | |11 35 17.2 -13 31 08|0.0722|  6|  4.046|  17.6|  0.921| 11.0|  0.969|  3.8|   |19,89
RXCJ1139.4-3327|          | |11 39 27.3 -33 27 14|0.1076|  5|  4.292|  55.2|  2.158|  7.5|  2.398|  6.9|   |H
RXCJ1141.4-1216|A1348     | |11 41 24.3 -12 16 20|0.1195|  6|  5.344|  12.3|  3.281|  7.0|  3.728|  3.3|X  |H,16
RXCJ1145.3-3425|A3490     | |11 45 19.1 -34 25 43|0.0697|  7|  6.414|  15.6|  1.347|  9.0|  1.513|  6.4|   |H
RXCJ1149.7-1219|A1391     | |11 49 47.8 -12 19 04|0.1557|  6|  4.780|  15.2|  4.979| 11.0|  5.133|  3.1|X  |19,31
RXCJ1151.6-1619|          | |11 51 38.1 -16 19 14|0.0722|  4|  5.182|  12.3|  1.169|  7.0|  1.359|  3.5|   |H
RXCJ1200.0-3124|A3497     | |12 00 05.0 -31 24 21|0.0685|  2|  6.467|  32.4|  1.311| 12.5|  1.395|  5.7|   |H
RXCJ1202.9-0650|A1448     | |12 02 54.3 -06 50 07|0.1268|  6|  3.890|  14.1|  2.697| 12.0|  2.752|  3.0|   |16,31,80
RXCJ1203.2-2131|A1451     | |12 03 17.0 -21 31 22|0.1992| 16|  6.271|  21.4| 10.494|  5.0| 12.643|  4.5|   |H
RXCJ1204.4+0154|MKW4      | |12 04 25.2 +01 54 02|0.0199| 25| 17.188|   6.0|  0.293| 17.0|  0.337|  1.9|   |64,94,95,97
RXCJ1206.2-0848|          | |12 06 12.5 -08 48 22|0.4414|  1|  3.231|  15.8| 25.648|  5.0| 29.480|  4.2|   |E
RXCJ1212.3-1816|          | |12 12 18.9 -18 16 43|0.2690|  2|  3.118|  45.6|  9.495| 10.0|  9.689|  4.5|X  |E
RXCJ1215.4-3900|          | |12 15 29.0 -39 00 55|0.1190|  6|  5.519|  35.5|  3.359| 10.5|  3.536|  6.3|   |H
RXCJ1219.3-1315|A1520     | |12 19 19.8 -13 15 36|0.0688|  5|  4.081|  35.0|  0.842|  2.5|  1.531|  4.0|   |E
RXCJ1234.2-3856|          | |12 34 17.0 -38 56 34|0.2373|  2|  3.991|  14.0|  9.552|  4.0| 11.793|  6.2|X *|E
RXCJ1236.7-3354|S0700     | |12 36 44.7 -33 54 10|0.0796|  4|  4.932|  19.8|  1.357|  8.5|  1.508|  5.6|   |H
RXCJ1236.7-3531|S0701     | |12 36 46.5 -35 31 58|0.0736|  2|  3.913|  16.4|  0.926|  8.5|  1.018|  5.3|   |H
RXCJ1244.6-1159|A1606     | |12 44 38.0 -11 59 07|0.0963|  9|  6.344|  13.1|  2.528| 10.5|  2.718|  3.7|   |31
RXCJ1247.7-0247|A1612     | |12 47 43.2 -02 47 32|0.1797|  2|  3.111|  34.0|  4.315| 11.5|  4.359|  1.8|   |E
RXCJ1248.7-4118|A3526     | |12 48 47.9 -41 18 28|0.0114|287|250.983|   2.4|  1.396| 80.0|  1.454|  8.2|L  |158
RXCJ1252.5-3116|          | |12 52 34.1 -31 16 04|0.0535|  3| 12.910|   7.8|  1.599|  9.5|  1.904|  5.5|   |H
RXCJ1253.0-0912|HCG 62    | |12 53 05.5 -09 12 01|0.0146| 45|  6.538|  13.2|  0.060| 13.0|  0.071|  2.9|   |48
RXCJ1253.2-1522|A1631     | |12 53 14.4 -15 22 48|0.0462| 71|  6.720|  14.9|  0.621| 18.5|  0.640|  4.0|   |1,148
RXCJ1253.6-3931|          | |12 53 40.9 -39 31 55|0.1794|  1| 11.009|   8.3| 14.959|  6.0| 18.023|  7.9|X *|E
RXCJ1254.0-0642|A1634     | |12 54 02.7 -06 42 04|0.1962|  2|  4.043|  22.5|  6.616| 12.5|  6.683|  2.5|B  |E
RXCJ1254.3-2901|A3528N    | |12 54 23.5 -29 01 22|0.0542| 69|  8.636|  20.0|  1.103|  8.0|  1.329|  6.1|PB |2
RXCJ1254.6-2913|A3528S    | |12 54 41.4 -29 13 24|0.0544| 52| 15.402|  16.0|  1.974| 12.0|  2.243|  6.1|PB |H,3,64,75,98
RXCJ1254.7-1526|          | |12 54 46.9 -15 26 40|0.1506| 14|  3.726|  18.9|  3.647| 10.5|  3.760|  4.0|   |H
RXCJ1255.5-3019|A3530     | |12 55 34.5 -30 19 50|0.0541| 46| 10.314|  10.4|  1.307| 16.5|  1.376|  6.0|B  |75,77,76,98
RXCJ1255.7-1239|          | |12 55 42.1 -12 39 18|0.0585| 13|  2.989|  22.2|  0.446| 10.5|  0.474|  3.6|   |16,31,99
RXCJ1256.9-3119|          | |12 56 59.8 -31 19 19|0.0561| 16|  5.378|  16.0|  0.736| 12.5|  0.783|  6.0|   |12,75
RXCJ1257.1-1724|A1644     | |12 57 09.8 -17 24 01|0.0473| 92| 37.862|  10.0|  3.645| 22.0|  3.878|  5.3|L  |1
RXCJ1257.1-1339|          | |12 57 10.1 -13 39 20|0.0151|  2|  2.302|  18.0|  0.023|  6.5|  0.031|  3.5|   |20
RXCJ1257.2-3022|A3532     | |12 57 16.9 -30 22 37|0.0554| 44| 18.733|  24.0|  2.483| 15.5|  2.699|  6.0|B  |1,104
RXCJ1258.6-0145|A1650     | |12 58 41.1 -01 45 25|0.0845|  2| 20.909|   6.1|  6.427| 14.0|  6.986|  1.5|   |1
RXCJ1258.8-2640|A1648     | |12 58 49.8 -26 40 03|0.0767|  2|  5.119|  31.2|  1.306|  8.5|  1.451|  6.9|   |H
RXCJ1259.3-0411|A1651     | |12 59 21.5 -04 11 41|0.0845| 34| 23.168|   6.0|  7.121| 14.0|  7.740|  1.7|   |78,105
RXCJ1301.6-0650|          | |13 01 36.3 -06 50 00|0.0898|  4|  4.008|  76.4|  1.393| 14.0|  1.421|  2.6|   |31
RXCJ1302.8-0230|A1663     | |13 02 50.7 -02 30 22|0.0847|  3|  4.460|  21.9|  1.393| 12.0|  1.451|  1.7|   |E,19,31
RXCJ1303.7-2415|A3541     | |13 03 44.0 -24 15 03|0.1288|  8|  8.656|  12.5|  6.140|  7.5|  6.977|  9.2|   |H
RXCJ1304.2-3030|          | |13 04 16.7 -30 30 55|0.0117|  8|  8.280|  13.6|  0.049| 20.0|  0.054|  6.2|L  |5,82,83,98
RXCJ1305.9-3739|S0721     | |13 05 54.5 -37 39 41|0.0497| 25|  8.181|  23.9|  0.876| 16.0|  0.922|  5.6|DB |14
RXCJ1309.2-0136|MS1306.7  |l|13 09 17.0 -01 36 45|0.0880|  0|  5.334|  15.1|  1.779| 12.5|  1.853|  1.8|   |39
RXCJ1311.4-0120|A1689     | |13 11 30.0 -01 20 07|0.1832| 66| 15.332|   8.0| 21.704| 10.5| 23.591|  1.8|   |1
RXCJ1314.2-0659|A1698     | |13 14 13.5 -06 59 36|0.1892|  7|  3.942|  19.9|  5.982| 11.0|  6.104|  2.8|   |E
RXCJ1314.4-2515|          | |13 14 28.0 -25 15 41|0.2439|  9|  6.794|  16.5| 16.813| 11.5| 17.333|  6.7|   |H
RXCJ1315.3-1623|NGC 5044  | |13 15 24.0 -16 23 23|0.0087| 16| 58.129|   4.0|  0.189| 36.0|  0.215|  4.9|L  |15,20,64,74,90,91,92,93
RXCJ1317.1-3821|          | |13 17 09.6 -38 21 42|0.2553|  2|  4.058|  14.8| 11.136|  4.5| 13.257|  4.7|   |E
RXCJ1320.7-4102|S0727     | |13 20 42.7 -41 02 23|0.0495|  7|  4.906|  17.8|  0.521| 13.0|  0.554|  7.3|   |E
RXCJ1325.1-2014|A1732     | |13 25 06.8 -20 14 11|0.1926| 10|  4.155|  14.8|  6.542|  9.0|  6.886|  7.8|   |H
RXCJ1326.2+0013|          | |13 26 17.8 +00 13 32|0.0826| 16|  5.548|  11.7|  1.646|  9.0|  1.809|  1.8|X  |E,55,96,55,96
RXCJ1326.9-2710|A1736     | |13 26 54.0 -27 10 60|0.0458|109| 36.893|   6.5|  3.328| 34.0|  3.362|  5.4|L  |146
RXCJ1327.9-3130|A3558     | |13 27 57.5 -31 30 09|0.0480|341| 58.526|   3.9|  5.781| 18.0|  6.569|  3.6|P  |1,14,44,102,141,148
RXCJ1329.7-3136|A3558 (B) | |13 29 42.9 -31 36 09|0.0488| 57| 14.434|  30.0|  1.484| 14.5|  1.631|  3.6|PB |3,14,44,63,101,102
RXCJ1330.8-0152|A1750     | |13 30 49.9 -01 52 22|0.0852| 46| 13.211|  11.6|  4.141| 24.0|  4.141|  2.5|DL |1,41,96
RXCJ1331.5-3148|A3558 (C) | |13 31 32.4 -31 48 55|0.0448| 55|  4.901|  32.0|  0.426|  9.0|  0.484|  4.0|PB |H,3,14,74,76,100,101,102
RXCJ1332.3-3308|A3560     | |13 32 22.6 -33 08 22|0.0487| 29| 14.129|   9.3|  1.447| 15.5|  1.556|  3.9|   |H,76,87,103,108
RXCJ1332.9-2519|          | |13 32 55.8 -25 19 26|0.1199|  3|  3.409|  27.0|  2.123| 12.0|  2.166|  6.1|X  |E
RXCJ1333.6-3139|A3562     | |13 33 36.3 -31 39 40|0.0490|114| 24.485|   6.6|  2.532| 17.0|  2.752|  3.9|P  |1,141
RXCJ1333.6-2317|A1757     | |13 33 42.0 -23 17 02|0.1264|  4|  6.442|  15.0|  4.415| 12.0|  4.599|  7.1|   |H
RXCJ1336.6-3357|A3565     | |13 36 38.8 -33 57 30|0.0123| 45|  2.348|  18.0|  0.015|  9.5|  0.018|  4.1|   |146
RXCJ1337.4-4120|          | |13 37 28.1 -41 20 01|0.0519|  2|  4.813|  16.3|  0.563|  8.5|  0.640|  6.3|   |E
RXCJ1342.0+0213|A1773     | |13 42 05.5 +02 13 39|0.0765| 14|  5.788|  12.9|  1.469| 11.5|  1.563|  1.8|   |1,10
RXCJ1346.2-1632|          | |13 46 13.6 -16 32 42|0.0557|  1|  3.064|  16.8|  0.413|  6.0|  0.498|  7.5|   |E
RXCJ1346.8-3752|A3570     | |13 46 52.5 -37 52 28|0.0377|  8|  5.527|  33.8|  0.340| 14.0|  0.366|  4.4|   |4,12,113
RXCJ1347.2-3025|A3574W    | |13 47 12.3 -30 25 10|0.0145|  5|  2.479|  50.6|  0.023| 10.0|  0.027|  4.4|PX |12,64,74,103,107,112,114,115
RXCJ1347.4-3250|A3571     | |13 47 28.4 -32 50 59|0.0391| 84|115.251|  10.0|  7.523| 36.0|  7.919|  3.9|L  |146
RXCJ1347.5-1144|          | |13 47 30.0 -11 44 56|0.4516|  2|  6.468|  10.4| 53.914|  5.5| 63.428|  4.9|   |E
RXCJ1348.9-2526|A1791     | |13 48 55.8 -25 26 31|0.1269|  8|  3.842|  28.8|  2.668| 11.0|  2.751|  5.8|   |E
RXCJ1349.3-3018|A3574E    | |13 49 19.3 -30 18 34|0.0160| 55|  7.549|  25.0|  0.083| 20.0|  0.090|  4.4|PX |146
RXCJ1350.7-3343|          | |13 50 43.9 -33 43 17|0.1142|  1|  4.021|  17.3|  2.249|  7.0|  2.499|  4.8|   |E
RXCJ1352.2-0945|A1807     | |13 52 14.0 -09 45 33|0.2021|  2|  3.024|  16.6|  5.299| 10.0|  5.463|  3.5|   |E
RXCJ1353.4-2753|          | |13 53 29.3 -27 53 19|0.0468|  3|  4.993|  20.8|  0.474| 10.0|  0.527|  4.7|B  |E
RXCJ1401.6-1107|A1837     | |14 01 36.7 -11 07 28|0.0698| 38|  5.517|  13.4|  1.162|  9.5|  1.277|  4.7|   |1
RXCJ1403.5-3359|S0753     | |14 03 35.9 -33 59 16|0.0132| 12|  8.081|  14.4|  0.061| 17.0|  0.069|  5.6|   |5,91,98,109,114
RXCJ1407.4-2700|A3581     | |14 07 28.1 -27 00 55|0.0230| 24| 26.535|   5.8|  0.605| 15.0|  0.729|  4.3|   |E,146
RXCJ1408.1-0904|CAN 40    |b|14 08 07.0 -09 04 16|0.0354|  4|  3.889|  13.9|  0.212| 11.5|  0.230|  3.7|   |E,120
RXCJ1415.2-0030|A1882     | |14 15 14.2 -00 30 04|0.1403| 20|  4.205|  20.0|  3.556| 15.5|  3.556|  3.2|X  |55
RXCJ1416.8-1158|          | |14 16 51.5 -11 58 34|0.0982| 10|  3.976|  17.7|  1.659|  5.5|  1.975|  6.0|X  |16,31
RXCJ1421.9-2009|          | |14 21 57.3 -20 09 36|0.1208|  4|  3.078|  25.7|  1.947| 10.0|  2.028|  7.5|   |H
RXCJ1435.0-2821|A3605     | |14 35 00.6 -28 21 56|0.0689|  2|  4.358|  50.3|  0.902| 17.5|  0.911|  6.4|   |E
RXCJ1436.8-0900|          | |14 36 53.5 -09 00 13|0.0842|  2|  3.776|  30.3|  1.165|  5.0|  1.438|  6.2|   |E
RXCJ1455.2-3325|          | |14 55 13.9 -33 25 36|0.1158|  1|  3.796|  16.7|  2.202|  6.0|  2.531|  7.1|   |E
RXCJ1456.3-0549|A1994     | |14 56 19.6 -05 49 39|0.2200|  5|  3.059|  16.1|  6.286|  5.5|  7.063|  6.3|   |E
RXCJ1459.0-0843|          | |14 59 03.5 -08 43 30|0.1043|  3|  3.837|  16.0|  1.810|  8.5|  1.946|  7.1|   |E
RXCJ1459.4-1811|S0780     | |14 59 29.3 -18 11 13|0.2357|  2| 10.187|  18.0| 23.758| 11.5| 25.008|  7.8|   |E
RXCJ1501.1+0141|NGC5813   | |15 01 11.9 +01 41 53|0.0050|  6| 12.324|   6.3|  0.013|  8.5|  0.026|  4.2|   |12,15
RXCJ1504.1-0248|          | |15 04 07.7 -02 48 18|0.2153|  6| 22.111|   5.3| 42.689| 12.0| 45.902|  6.0|X  |E
RXCJ1506.4+0136|NGC5846   | |15 06 29.7 +01 36 08|0.0066|  8|  8.028|  13.8|  0.015| 13.0|  0.020|  4.2|   |48,64,123,125,126
RXCJ1511.5+0145|          | |15 11 33.5 +01 45 51|0.0384|  2|  2.459|  58.5|  0.158| 17.0|  0.160|  4.0|B  |E,123
RXCJ1512.2-2254|          | |15 12 12.6 -22 54 59|0.3152|  1|  3.452|  17.3| 14.201|  6.0| 15.605|  8.5|   |E
RXCJ1512.8-0128|          | |15 12 51.0 -01 28 47|0.1223|  2|  3.335|  18.5|  2.164|  5.5|  2.516|  5.2|   |E
RXCJ1514.9-1523|          | |15 14 58.0 -15 23 10|0.2226|  3|  5.269|  16.7| 10.981|  9.0| 11.559|  8.5|   |E
RXCJ1516.3+0005|A2050     | |15 16 19.2 +00 05 52|0.1181| 17|  4.956|  13.8|  2.970|  7.5|  3.300|  4.6|   |E,55
RXCJ1516.5-0056|A2051     | |15 16 34.0 -00 56 56|0.1198|  7|  3.918|  61.7|  2.418| 13.0|  2.467|  5.5|   |55
RXCJ1524.2-3154|          | |15 24 12.8 -31 54 14|0.1028|  6| 11.322|  15.4|  5.135| 11.0|  5.582|  8.3|   |E
RXCJ1539.5-8335|          | |15 39 33.9 -83 35 32|0.0728|  2| 16.844|   8.5|  3.833|  9.0|  4.563|  8.5|   |E
RXCJ1540.1-0318|A2104     | |15 40 07.5 -03 18 29|0.1533| 52|  7.424|  10.1|  7.452|  9.0|  8.100|  9.2|   |128
RXCJ1548.7-0259|A2128     | |15 48 45.9 -02 59 47|0.1010|  2|  3.943|  16.6|  1.742| 11.0|  1.815|  8.4|B  |111,116
RXCJ1558.3-1410|          | |15 58 23.2 -14 10 04|0.0970|  1| 14.131|   7.5|  5.674| 10.0|  6.375| 11.1|B  |117
RXCJ1615.7-0608|A2163     | |16 15 46.9 -06 08 45|0.2030|  1| 19.686|   6.4| 34.051|  9.5| 38.260| 12.3|   |118
RXCJ1633.8-0738|          | |16 33 53.9 -07 38 42|0.0974| 10|  3.445|  15.0|  1.413| 11.0|  1.472| 11.8|   |E
RXCJ1655.9-0113|          | |16 55 56.2 -01 13 45|0.0408|  1|  3.792|  33.0|  0.273| 15.0|  0.284|  8.0|   |93
RXCJ1657.7-0149|          | |16 57 45.4 -01 49 54|0.0313|  3|  4.194|  16.0|  0.178| 17.5|  0.185|  8.8|   |E
RXCJ1705.1-8210|S0792     | |17 05 10.3 -82 10 26|0.0737|  4|  7.092|  17.7|  1.669| 12.0|  1.776|  7.6|   |E
RXCJ1706.4-0132|Zw1703.8  |m|17 06 26.6 -01 32 23|0.0912|  4|  6.055|  19.5|  2.172|  9.5|  2.361| 10.2|   |E
RXCJ1840.6-7709|          | |18 40 37.2 -77 09 20|0.0194|  1| 10.295|  10.4|  0.167| 10.0|  0.217|  8.1|   |34
RXCJ1847.3-6320|S0805     | |18 47 20.0 -63 20 13|0.0146| 24|  5.968|  26.1|  0.055| 13.0|  0.065|  6.0|   |12
RXCJ1855.8-6654|          | |18 55 53.2 -66 54 48|0.1797|  2|  3.437|  25.2|  4.767|  8.5|  5.018|  6.1|   |E
RXCJ1912.6-7517|S0810     | |19 12 40.3 -75 17 30|0.0726| 13|  9.401|  18.1|  2.145| 10.5|  2.383|  6.7|B  |E
RXCJ1925.4-4256|A3638     | |19 25 29.6 -42 56 57|0.0774|  1|  6.550|  21.5|  1.702| 10.0|  1.870|  6.6|   |E,1,121
RXCJ1926.9-5342|          | |19 26 58.3 -53 42 11|0.0570|  2|  5.504|  26.6|  0.778|  4.0|  1.161|  3.9|   |E
RXCJ1928.2-5055|A3639     | |19 28 14.0 -50 55 48|0.1496| 10|  3.665|  19.7|  3.538|  6.5|  3.931|  5.3|   |133
RXCJ1931.6-3354|          | |19 31 38.7 -33 54 47|0.0972|  2|  6.392|  16.8|  2.596|  9.5|  2.822|  7.6|   |E
RXCJ1934.7-5053|S0821     | |19 34 47.3 -50 53 49|0.2371|  2|  4.037|  21.1|  9.644|  9.0| 10.046|  5.5|   |E
RXCJ1938.3-4748|          | |19 38 19.5 -47 48 16|0.2665|  1|  3.140|  20.6|  9.376|  8.0|  9.869|  6.1|   |E
RXCJ1946.5-4256|S0827     | |19 46 34.3 -42 56 32|0.1128|  4|  3.219|  20.8|  1.769|  9.0|  1.882|  5.9|   |E
RXCJ1947.3-7623|          | |19 47 19.3 -76 23 32|0.2170|  3|  3.522|  20.3|  7.035|  4.0|  8.685|  7.0|   |E
RXCJ1952.2-5503|A3651     | |19 52 16.5 -55 03 42|0.0600| 79|  7.498|  17.0|  1.172| 12.5|  1.260|  4.9|   |2
RXCJ1953.0-5201|A3653     | |19 53 00.9 -52 01 51|0.1069| 11|  5.838|  14.3|  2.880| 10.5|  3.064|  4.8|   |E
RXCJ1958.2-3011|          | |19 58 14.8 -30 11 22|0.1171|  4| 11.271|   9.5|  6.575| 12.0|  6.995|  8.4|X *|E
RXCJ1959.1-3454|A3654     | |19 59 10.7 -34 54 36|0.1728| 12|  3.103|  22.2|  3.968|  5.5|  4.509|  7.5|B  |E
RXCJ2003.5-2323|          | |20 03 30.4 -23 23 05|0.3171|  4|  3.124|  18.2| 13.086|  6.5| 14.224|  8.6|   |E
RXCJ2009.0-5421|S0849     | |20 09 04.0 -54 21 28|0.0516|  2|  3.140|  20.1|  0.364|  7.0|  0.423|  5.4|   |E
RXCJ2009.9-4823|S0851     | |20 09 54.1 -48 23 35|0.0097|  4|  3.390|  21.4|  0.014|  8.5|  0.019|  5.0|   |74,135,136
RXCJ2011.3-5725|          | |20 11 23.1 -57 25 39|0.2786|  5|  3.153|  23.0| 10.277|  6.0| 11.293|  3.3|   |E
RXCJ2012.0-4129|A3668     | |20 12 03.0 -41 29 30|0.1496|  4|  4.181|  16.0|  4.010|  8.5|  4.266|  5.0|   |E
RXCJ2012.5-5649|A3667     | |20 12 30.5 -56 49 55|0.0556|162| 70.892|   5.3|  9.417| 26.0| 10.018|  4.6|L  |2,3,138,140,141
RXCJ2014.2-8038|A3664     | |20 14 13.4 -80 38 30|0.1380|  8|  3.525|  19.9|  2.881|  7.0|  3.166|  9.9|P  |E
